FECHA Y HORA,NUMERO DE IDENTIFICACION,NOMBRES,APELLIDOS,CELULAR,EMAIL,DIRECCION,COMPANIA,PROVINCIA,RESULTADO PRUEBA DE VIDA,RESULTADO DOCUMENT CHECK,RESULTADO FACEMATCH,RESULTADO BIOMETRIA
10/15/2024,10,Annotée,Birchner,650-710-4342,lbirchnerlg@google.fr,79989 Brentwood Plaza,Beier-Bahringer,Manabi,APROBADO,APROBADO,99,APROBADO
9/15/2024,8,Marie-josée,Baugh,277-617-3103,dbaughlh@photobucket.com,22787 Moose Circle,Smith LLC,Loja,APROBADO,APROBADO,96,APROBADO
7/23/2024,6,Gaëlle,McLoughlin,329-213-5827,nmcloughlinli@facebook.com,71981 Northwestern Park,Frami Group,Manabi,APROBADO,APROBADO,99,APROBADO
10/28/2024,6,Lèi,Hazle,213-705-4274,ahazlelj@networkadvertising.org,611 Kingsford Pass,"Predovic, Adams and Grimes",Guayas,APROBADO,APROBADO,99,APROBADO
8/15/2024,8,Gaëlle,Beech,601-606-1733,mbeechlk@walmart.com,85067 Sycamore Park,Haag-Murray,Guayas,APROBADO,APROBADO,99,APROBADO
4/3/2024,8,Åke,Wike,217-284-9198,rwikell@google.pl,64 East Pass,"Macejkovic, Gerhold and Erdman",Guayas,APROBADO,APROBADO,99,APROBADO
10/14/2024,1,Yú,Tonbye,266-143-2709,btonbyelm@salon.com,8430 Service Court,"Stroman, Schuster and Blanda",Pichincha,APROBADO,APROBADO,96,APROBADO
10/11/2024,8,Camélia,Spurden,218-477-7393,aspurdenln@answers.com,45671 Johnson Terrace,"Mohr, Dietrich and Cronin",Loja,APROBADO,APROBADO,99,APROBADO
4/2/2024,4,Réjane,Wilby,444-840-4021,fwilbylo@imgur.com,8 Oxford Plaza,"Bartell, Lesch and Kovacek",Loja,APROBADO,DESAPROBADO,0,DESAPROBADO
1/1/2025,6,Mélia,Comolli,214-763-8796,mcomollilp@feedburner.com,473 Delladonna Park,"Mills, Boyer and Bergstrom",Guayas,APROBADO,DESAPROBADO,0,DESAPROBADO
7/5/2024,2,Léa,Laxe,922-330-1445,claxelq@tumblr.com,18462 Debra Point,"Flatley, Frami and Harber",Azuay,APROBADO,APROBADO,99,APROBADO
3/20/2024,7,Géraldine,Dunican,775-994-7481,fdunicanlr@icq.com,73803 Fisk Crossing,Fisher LLC,Azuay,APROBADO,APROBADO,99,APROBADO
6/19/2024,6,Josée,Stillwell,260-375-8896,gstillwellls@smugmug.com,3 Mosinee Alley,Ondricka LLC,Azuay,APROBADO,DESAPROBADO,0,DESAPROBADO
5/23/2024,8,Stéphanie,Blaydon,802-127-1533,sblaydonlt@reuters.com,29143 Hallows Terrace,Wolf-Hessel,Loja,APROBADO,DESAPROBADO,0,DESAPROBADO
5/26/2024,9,Eloïse,Cansdall,239-697-7009,ccansdalllu@bravesites.com,16 Forest Run Park,"Dare, Kris and Wuckert",Guayas,APROBADO,APROBADO,96,APROBADO
11/21/2024,3,Maéna,Rennie,259-289-2906,rrennielv@cloudflare.com,59460 Kenwood Pass,Mayert-Prohaska,Manabi,APROBADO,APROBADO,99,APROBADO
12/5/2024,9,Stévina,Mowson,312-995-8189,nmowsonlw@163.com,749 Harper Place,Mraz Group,Manabi,APROBADO,APROBADO,96,APROBADO
12/11/2024,10,Sélène,Pyvis,310-353-5522,spyvislx@ftc.gov,5 Fisk Street,Kuhn Inc,Loja,APROBADO,APROBADO,99,APROBADO
11/26/2024,7,Nélie,McGeown,942-725-8134,dmcgeownly@sciencedirect.com,161 Delaware Parkway,Wuckert LLC,Guayas,APROBADO,APROBADO,99,APROBADO
9/21/2024,6,Örjan,Ibbs,659-499-4224,eibbslz@hatena.ne.jp,79165 Northridge Hill,Fadel-Jakubowski,Azuay,APROBADO,APROBADO,99,APROBADO
4/2/2024,8,Kévina,Krauze,914-617-8216,nkrauzem0@digg.com,45171 Myrtle Place,Armstrong LLC,Azuay,APROBADO,APROBADO,99,APROBADO
5/3/2024,3,Erwéi,Spooner,499-298-2643,espoonerm1@elegantthemes.com,1 Doe Crossing Court,Littel Inc,Guayas,APROBADO,APROBADO,96,APROBADO
9/25/2024,9,Françoise,Lamborn,924-409-2191,mlambornm2@php.net,07 Thierer Terrace,Cassin Inc,Azuay,APROBADO,APROBADO,99,APROBADO
12/2/2024,5,Laurélie,Mogey,729-164-5537,amogeym3@tiny.cc,9 Magdeline Pass,"Dickens, Bradtke and Stiedemann",Azuay,APROBADO,APROBADO,99,APROBADO
8/20/2024,7,Märta,Donneely,419-411-4687,bdonneelym4@indiatimes.com,58730 Di Loreto Hill,Greenfelder Inc,Manabi,APROBADO,APROBADO,99,APROBADO
5/13/2024,1,Crééz,Brankley,866-839-9351,kbrankleym5@weibo.com,567 Meadow Ridge Alley,"Ankunding, Weber and Stracke",Manabi,APROBADO,APROBADO,96,APROBADO
10/12/2024,10,Amélie,Yurin,543-266-0689,ayurinm6@youtu.be,45687 Russell Alley,"D'Amore, Hodkiewicz and Jast",Loja,DESAPROBADO,APROBADO,0,DESAPROBADO
12/23/2024,1,Miléna,Fansy,159-282-3298,wfansym7@netscape.com,40 Manitowish Terrace,Emard-Wiegand,Azuay,APROBADO,APROBADO,99,APROBADO
3/17/2024,1,Cinéma,Paulillo,412-576-9766,mpaulillom8@kickstarter.com,23751 Haas Way,"Corwin, Reichert and O'Hara",Guayas,APROBADO,APROBADO,99,APROBADO
8/13/2024,2,Edmée,O'Hanley,545-386-6767,dohanleym9@utexas.edu,8 Schiller Point,Shanahan-Kuhlman,Manabi,APROBADO,APROBADO,99,APROBADO
5/25/2024,6,Mårten,Haynes,229-841-5241,ehaynesma@fotki.com,8 Merry Place,"Green, Fahey and Hermann",Loja,APROBADO,APROBADO,99,APROBADO
3/14/2024,8,Dù,Butler,404-973-8036,mbutlermb@devhub.com,0 Aberg Court,Balistreri Group,Pichincha,APROBADO,APROBADO,99,APROBADO
6/28/2024,10,Annotée,Bertot,435-899-8690,jbertotmc@ucsd.edu,7 Bonner Drive,"Stiedemann, Altenwerth and Pfannerstill",Azuay,APROBADO,APROBADO,99,APROBADO
9/29/2024,8,Méryl,Lovejoy,197-839-5009,blovejoymd@fastcompany.com,56 Farragut Court,Mann-Gislason,Guayas,DESAPROBADO,APROBADO,0,DESAPROBADO
11/20/2024,4,Gaëlle,Chave,303-852-1071,mchaveme@cnbc.com,5798 Nancy Hill,Torp Inc,Pichincha,APROBADO,APROBADO,99,APROBADO
3/9/2024,8,Bérengère,Gussin,926-664-5042,agussinmf@unesco.org,5 Sherman Point,Luettgen LLC,Pichincha,APROBADO,APROBADO,99,APROBADO
6/25/2024,6,Erwéi,Goley,756-831-7722,agoleymg@weather.com,2206 Coleman Street,Brown Inc,Pichincha,APROBADO,APROBADO,99,APROBADO
4/21/2024,10,Anaé,Guidi,163-946-0155,gguidimh@blogspot.com,34 Riverside Road,"Gorczany, Cummings and Daniel",Loja,APROBADO,APROBADO,96,APROBADO
10/31/2024,3,Mén,Layfield,851-493-8044,clayfieldmi@berkeley.edu,1402 Fremont Plaza,Hettinger-Paucek,Guayas,APROBADO,APROBADO,99,APROBADO
7/15/2024,1,Sòng,Scyone,470-970-5052,dscyonemj@pcworld.com,3433 Banding Terrace,Botsford-Turcotte,Loja,APROBADO,APROBADO,99,APROBADO
11/24/2024,1,Véronique,Wyllt,820-173-5789,gwylltmk@bbb.org,15 Tennyson Drive,"Nitzsche, Hessel and Moore",Pichincha,DESAPROBADO,APROBADO,0,DESAPROBADO
5/22/2024,9,Solène,Erni,734-146-2761,eerniml@zdnet.com,89 Messerschmidt Place,"Bartell, Hickle and Towne",Azuay,APROBADO,APROBADO,99,APROBADO
4/9/2024,6,Mégane,Mault,443-884-9037,tmaultmm@hatena.ne.jp,526 Dorton Alley,Bartell Group,Loja,APROBADO,APROBADO,99,APROBADO
7/14/2024,8,Léonore,Mourge,961-503-8655,emourgemn@4shared.com,444 Shoshone Way,Waters-Ferry,Loja,APROBADO,APROBADO,99,APROBADO
3/27/2024,3,Pål,Frede,448-778-1199,jfredemo@surveymonkey.com,270 Warrior Point,Jaskolski and Sons,Guayas,APROBADO,APROBADO,96,APROBADO
10/16/2024,2,Zoé,McGinnell,690-874-0929,smcginnellmp@furl.net,2687 Stoughton Drive,Leuschke-Ziemann,Azuay,APROBADO,APROBADO,99,APROBADO
5/28/2024,9,Eugénie,Terren,702-857-1326,lterrenmq@spotify.com,8679 La Follette Junction,Ferry and Sons,Guayas,APROBADO,APROBADO,99,APROBADO
11/3/2024,10,Tú,Baddam,659-432-3810,abaddammr@intel.com,5 North Lane,"Kris, West and Goldner",Manabi,DESAPROBADO,APROBADO,0,DESAPROBADO
5/6/2024,4,Mélys,Newcomen,680-750-9905,cnewcomenms@uol.com.br,8 Hansons Plaza,Wolf Inc,Pichincha,APROBADO,APROBADO,99,APROBADO
12/27/2024,5,Mélinda,Tettley,349-898-8715,mtettleymt@usnews.com,51 Clove Trail,"Oberbrunner, Parker and Weimann",Pichincha,APROBADO,APROBADO,96,APROBADO
10/2/2024,5,Valérie,Mosconi,427-490-1020,zmosconimu@zimbio.com,65470 Pine View Court,"Ernser, Bernhard and Harber",Manabi,APROBADO,APROBADO,99,APROBADO
7/31/2024,3,Bénédicte,Marke,930-996-2322,tmarkemv@sogou.com,40 Cherokee Point,Bosco and Sons,Guayas,APROBADO,APROBADO,99,APROBADO
8/31/2024,6,Bérengère,Sivills,833-116-3069,ksivillsmw@whitehouse.gov,340 Rockefeller Alley,Nitzsche-Hirthe,Azuay,APROBADO,APROBADO,99,APROBADO
8/10/2024,4,Aloïs,Antham,279-547-5393,ranthammx@shutterfly.com,1 Hanson Plaza,Reinger-Pfannerstill,Guayas,APROBADO,APROBADO,99,APROBADO
4/21/2024,2,Marylène,Woolard,433-451-0417,swoolardmy@wiley.com,7 Oak Valley Park,"Champlin, Vandervort and Lang",Pichincha,APROBADO,APROBADO,99,APROBADO
12/10/2024,6,Camélia,Ochiltree,502-805-7820,bochiltreemz@fema.gov,0 Anzinger Drive,Ziemann Inc,Azuay,APROBADO,APROBADO,99,APROBADO
9/30/2024,10,Åsa,Medley,528-851-9766,hmedleyn0@mapquest.com,115 Hooker Place,King LLC,Pichincha,APROBADO,APROBADO,96,APROBADO
3/31/2024,6,Réservés,Luthwood,639-355-6665,oluthwoodn1@lulu.com,04241 Maywood Place,Zieme and Sons,Guayas,APROBADO,APROBADO,99,APROBADO
6/8/2024,8,Sòng,Monday,930-915-5202,emondayn2@elpais.com,5725 Jenifer Place,"Maggio, Blick and Marquardt",Manabi,APROBADO,APROBADO,99,APROBADO
3/23/2024,7,Almérinda,Fawkes,273-601-9280,cfawkesn3@tumblr.com,06005 Brown Place,"Kunde, Braun and Batz",Azuay,APROBADO,DESAPROBADO,0,DESAPROBADO
12/5/2024,4,Clémentine,Stallworth,127-300-8077,lstallworthn4@prweb.com,512 Tomscot Hill,Smith-Lakin,Manabi,APROBADO,APROBADO,99,APROBADO
9/5/2024,9,Dafnée,Stronack,464-104-5328,bstronackn5@ebay.com,0521 Hayes Hill,Rolfson and Sons,Manabi,APROBADO,APROBADO,96,APROBADO
3/17/2024,5,Mélinda,Lindsay,459-810-5221,glindsayn6@blogger.com,98537 Loomis Way,Willms LLC,Guayas,APROBADO,DESAPROBADO,0,DESAPROBADO
4/1/2024,7,Gisèle,Spreckley,867-502-7005,mspreckleyn7@ebay.com,606 Pepper Wood Drive,O'Keefe and Sons,Pichincha,APROBADO,APROBADO,99,APROBADO
3/9/2024,4,Mén,Boshere,309-181-3057,rbosheren8@huffingtonpost.com,8 Dapin Avenue,Larkin Inc,Pichincha,APROBADO,APROBADO,96,APROBADO
1/3/2025,7,Marlène,Sugg,877-145-2596,ssuggn9@vistaprint.com,285 Lunder Point,Runolfsson-Koch,Guayas,APROBADO,APROBADO,96,APROBADO
9/1/2024,3,Daphnée,Hacksby,202-607-2470,zhacksbyna@squidoo.com,06966 Oakridge Terrace,"Rogahn, Murphy and Lebsack",Guayas,APROBADO,APROBADO,99,APROBADO
7/28/2024,5,Sélène,Startin,313-823-5554,gstartinnb@geocities.jp,81 Chive Avenue,Bogan and Sons,Guayas,APROBADO,APROBADO,99,APROBADO
4/3/2024,2,Maïwenn,Hillock,724-969-7060,lhillocknc@mediafire.com,0118 Karstens Point,Aufderhar LLC,Pichincha,APROBADO,APROBADO,99,APROBADO
12/27/2024,7,Maïlis,Mosson,745-997-8323,rmossonnd@bloomberg.com,1877 Kingsford Hill,"Torphy, Christiansen and Ryan",Pichincha,APROBADO,APROBADO,96,APROBADO
5/21/2024,2,Mélissandre,Canada,692-419-1072,acanadane@sina.com.cn,48 Del Sol Point,"Jacobi, Stark and Stroman",Loja,APROBADO,APROBADO,99,APROBADO
5/4/2024,2,Béatrice,De'Vere - Hunt,663-624-3952,cdeverehuntnf@infoseek.co.jp,22 Coolidge Road,Gerhold-Beahan,Guayas,APROBADO,APROBADO,96,APROBADO
10/26/2024,6,Måns,Muggleton,129-962-1700,dmuggletonng@ox.ac.uk,79379 Pennsylvania Alley,"Runte, Jones and Zemlak",Pichincha,APROBADO,APROBADO,99,APROBADO
4/6/2024,8,Börje,Scatchard,540-709-6614,jscatchardnh@github.io,55 Fieldstone Parkway,Nienow-Bartoletti,Guayas,APROBADO,APROBADO,99,APROBADO
7/23/2024,3,Maïwenn,Sapsforde,220-246-3660,csapsfordeni@sphinn.com,7 Garrison Junction,Cormier Inc,Azuay,APROBADO,APROBADO,99,APROBADO
8/27/2024,7,Chloé,Prendergrass,993-945-8214,jprendergrassnj@java.com,92932 Paget Parkway,"Harvey, Roberts and Leffler",Azuay,APROBADO,APROBADO,99,APROBADO
6/16/2024,9,Irène,Grasner,305-762-7859,dgrasnernk@about.me,6222 Bunting Center,Gorczany LLC,Loja,APROBADO,APROBADO,99,APROBADO
10/16/2024,9,Kuí,Timeby,496-244-5393,ktimebynl@vk.com,2 Eagan Court,Blick-Sipes,Pichincha,APROBADO,APROBADO,99,APROBADO
9/11/2024,4,Kuí,Goodlip,846-635-9132,sgoodlipnm@163.com,3726 Atwood Parkway,Schumm-Mosciski,Guayas,DESAPROBADO,APROBADO,0,DESAPROBADO
5/4/2024,3,Fèi,Cornewell,278-615-6064,kcornewellnn@cocolog-nifty.com,9080 Little Fleur Crossing,"Ratke, Bergstrom and Steuber",Pichincha,APROBADO,APROBADO,96,APROBADO
7/30/2024,5,Cloé,Cowland,679-297-1860,scowlandno@usatoday.com,06693 Northridge Hill,Schiller-Corwin,Pichincha,APROBADO,APROBADO,99,APROBADO
9/4/2024,5,Jú,Tansill,564-278-6473,htansillnp@craigslist.org,2774 Macpherson Terrace,Morissette and Sons,Pichincha,APROBADO,APROBADO,96,APROBADO
5/6/2024,3,Bérangère,Brychan,566-381-7332,nbrychannq@java.com,8 Briar Crest Way,"Toy, Heaney and Skiles",Guayas,DESAPROBADO,APROBADO,0,DESAPROBADO
7/29/2024,9,Naéva,Echalier,207-401-6904,sechaliernr@oaic.gov.au,6 Wayridge Crossing,Goldner Inc,Loja,APROBADO,APROBADO,99,APROBADO
4/22/2024,6,Lauréna,Strettell,364-474-1348,astrettellns@weebly.com,0 Delladonna Junction,"Mills, Schroeder and Nitzsche",Azuay,APROBADO,APROBADO,99,APROBADO
9/15/2024,3,Illustrée,Duffield,586-996-7492,sduffieldnt@squidoo.com,97 Sutherland Court,"Gusikowski, Kertzmann and Schimmel",Pichincha,APROBADO,APROBADO,96,APROBADO
4/8/2024,5,Aurélie,Digan,306-899-3745,gdigannu@techcrunch.com,6736 Basil Terrace,Rutherford-Quitzon,Pichincha,APROBADO,APROBADO,99,APROBADO
3/29/2024,3,Dù,Blannin,227-151-9497,hblanninnv@uiuc.edu,3 Upham Pass,"Friesen, Haley and Shanahan",Manabi,APROBADO,APROBADO,99,APROBADO
5/8/2024,8,Loïc,Cavil,940-626-5234,acavilnw@google.cn,1676 Katie Drive,"Windler, Greenfelder and Olson",Guayas,APROBADO,APROBADO,99,APROBADO
4/29/2024,2,Méryl,Stockey,127-976-4106,cstockeynx@bigcartel.com,62 Parkside Terrace,Feil and Sons,Loja,APROBADO,APROBADO,99,APROBADO
7/21/2024,3,Eugénie,Freckelton,124-376-0324,gfreckeltonny@stanford.edu,21841 Elmside Center,Kertzmann Inc,Loja,APROBADO,DESAPROBADO,0,DESAPROBADO
3/14/2024,5,Méthode,McTeer,576-744-3540,amcteernz@bravesites.com,57 Lakeland Place,"Turner, Frami and Mraz",Azuay,APROBADO,DESAPROBADO,0,DESAPROBADO
10/11/2024,1,Joséphine,Grinter,704-785-4557,egrintero0@g.co,9 Stang Way,Nikolaus-Koepp,Azuay,APROBADO,APROBADO,96,APROBADO
10/30/2024,5,Adèle,O' Reagan,707-908-1317,roreagano1@marketwatch.com,862 Corscot Parkway,"Jacobson, Rosenbaum and Deckow",Guayas,APROBADO,APROBADO,99,APROBADO
1/1/2025,6,Zoé,Scurman,300-717-8942,escurmano2@cocolog-nifty.com,206 Ridge Oak Circle,"Donnelly, Hansen and Mosciski",Azuay,DESAPROBADO,APROBADO,0,DESAPROBADO
7/12/2024,8,Célestine,Wasmer,440-373-6368,wwasmero3@springer.com,97 Comanche Alley,"Trantow, Schmeler and Powlowski",Guayas,APROBADO,APROBADO,99,APROBADO
9/12/2024,9,Marie-françoise,Willment,939-733-6479,cwillmento4@cmu.edu,24509 Erie Hill,Olson-Ernser,Loja,APROBADO,APROBADO,99,APROBADO
9/12/2024,7,Salomé,Baxstar,862-377-0375,abaxstaro5@webmd.com,9849 Ronald Regan Parkway,Metz-Dickinson,Loja,APROBADO,APROBADO,99,APROBADO
11/2/2024,8,Geneviève,Sidgwick,557-437-2619,psidgwicko6@squarespace.com,1208 Eliot Way,"Kassulke, Robel and Greenfelder",Pichincha,APROBADO,APROBADO,96,APROBADO
10/20/2024,7,Adélaïde,Tofano,650-203-3405,mtofanoo7@illinois.edu,30437 Armistice Parkway,"Murazik, Rath and Zieme",Azuay,APROBADO,APROBADO,99,APROBADO
4/2/2024,2,Béatrice,Beteriss,697-484-0175,lbeterisso8@tamu.edu,57788 Service Point,"Zemlak, Bartell and Haag",Manabi,DESAPROBADO,DESAPROBADO,0,DESAPROBADO
11/17/2024,1,Åslög,Grabb,216-675-2178,dgrabbo9@typepad.com,51050 Granby Terrace,Shanahan-Hahn,Manabi,DESAPROBADO,APROBADO,0,DESAPROBADO
11/6/2024,3,Méthode,Deely,810-750-4623,adeelyoa@studiopress.com,5 Schmedeman Crossing,O'Hara-Douglas,Pichincha,DESAPROBADO,APROBADO,0,DESAPROBADO
9/29/2024,10,Erwéi,Maybury,606-125-8320,emayburyob@kickstarter.com,95496 Golf View Circle,"Kling, Zulauf and Prosacco",Manabi,DESAPROBADO,APROBADO,0,DESAPROBADO
4/15/2024,2,Méthode,Gooderham,226-574-5519,mgooderhamoc@va.gov,9 Dwight Avenue,"Larson, Conroy and Kemmer",Guayas,APROBADO,APROBADO,99,APROBADO
8/2/2024,3,Gérald,Du Pre,494-640-8467,mdupreod@earthlink.net,9 Ilene Street,Feeney Inc,Loja,APROBADO,APROBADO,99,APROBADO
8/12/2024,6,Pénélope,Kuhn,395-923-6263,skuhnoe@blogs.com,4 Lien Crossing,"Purdy, Windler and Ryan",Pichincha,DESAPROBADO,APROBADO,0,DESAPROBADO
5/5/2024,5,Danièle,Dumbrill,769-894-2171,vdumbrillof@issuu.com,95 1st Crossing,Bruen-Rogahn,Loja,DESAPROBADO,DESAPROBADO,0,DESAPROBADO
7/21/2024,1,Mårten,Forman,751-540-9813,kformanog@discovery.com,40333 Iowa Place,Crooks-Spinka,Manabi,APROBADO,DESAPROBADO,0,DESAPROBADO
4/15/2024,3,Bérengère,Reuther,569-483-0538,dreutheroh@youku.com,6355 Pennsylvania Park,Tremblay-Bechtelar,Azuay,APROBADO,APROBADO,96,APROBADO
8/3/2024,10,Marie-hélène,Raynham,956-582-0197,rraynhamoi@networksolutions.com,3 Hintze Place,Dach-Cummings,Loja,APROBADO,APROBADO,96,APROBADO
3/25/2024,7,Östen,Byres,573-112-8533,lbyresoj@sourceforge.net,13 Saint Paul Pass,"Hyatt, Jacobson and O'Reilly",Loja,APROBADO,APROBADO,99,APROBADO
6/29/2024,10,Mélinda,Squeers,477-230-6296,nsqueersok@cam.ac.uk,47770 Prairie Rose Center,"Leuschke, Romaguera and Goldner",Azuay,APROBADO,APROBADO,99,APROBADO
1/4/2025,5,Gaïa,Harriday,284-775-2135,mharridayol@auda.org.au,1 Thompson Center,"Collier, Nitzsche and Yost",Pichincha,APROBADO,APROBADO,99,APROBADO
12/14/2024,4,Géraldine,Westerman,105-988-8650,cwestermanom@blogtalkradio.com,02343 Corry Circle,Lesch-McLaughlin,Azuay,APROBADO,APROBADO,99,APROBADO
7/19/2024,6,Aurélie,Rockingham,110-812-4885,trockinghamon@utexas.edu,01 Anhalt Road,Berge-Klein,Pichincha,APROBADO,APROBADO,96,APROBADO
7/4/2024,9,Åke,Ceely,364-320-4537,gceelyoo@privacy.gov.au,17 Rutledge Way,Ryan Inc,Guayas,APROBADO,APROBADO,96,APROBADO
10/10/2024,10,Léonie,Credland,509-992-5053,fcredlandop@t-online.de,240 Haas Point,Wuckert and Sons,Manabi,APROBADO,APROBADO,96,APROBADO
6/10/2024,2,Maïlis,Brownhill,851-183-0157,gbrownhilloq@google.com.hk,6 Service Court,"Farrell, Morar and Skiles",Manabi,APROBADO,APROBADO,96,APROBADO
12/8/2024,4,Marylène,Leser,651-150-9309,nleseror@usa.gov,19 Waubesa Park,Davis Group,Loja,APROBADO,APROBADO,99,APROBADO
12/7/2024,1,Håkan,Cowen,954-982-0299,hcowenos@clickbank.net,1 Cambridge Way,Greenfelder-Howe,Azuay,APROBADO,APROBADO,99,APROBADO
8/1/2024,3,Ophélie,Hapgood,930-126-7423,mhapgoodot@rakuten.co.jp,56 Golf Course Trail,"Wyman, Schoen and Bode",Azuay,DESAPROBADO,APROBADO,0,DESAPROBADO
9/16/2024,3,Märta,Schuh,262-248-6835,cschuhou@answers.com,2313 3rd Place,Deckow-Wunsch,Pichincha,APROBADO,APROBADO,99,APROBADO
5/15/2024,2,Laïla,Edgson,343-512-6815,pedgsonov@marketwatch.com,1066 Dexter Parkway,Berge Group,Azuay,APROBADO,APROBADO,99,APROBADO
3/23/2024,2,Åslög,Agiolfinger,711-852-6258,kagiolfingerow@mozilla.org,2965 Onsgard Place,"Medhurst, Doyle and Lueilwitz",Guayas,APROBADO,APROBADO,99,APROBADO
4/3/2024,5,Yú,Weildish,286-452-0815,lweildishox@ucsd.edu,05921 Sage Drive,Dickinson and Sons,Loja,APROBADO,APROBADO,96,APROBADO
5/29/2024,10,Ráo,Knapp,522-473-7183,sknappoy@cocolog-nifty.com,10595 Homewood Avenue,Effertz-Huel,Manabi,APROBADO,DESAPROBADO,0,DESAPROBADO
10/9/2024,5,Yóu,Corah,769-984-5039,lcorahoz@plala.or.jp,8538 Main Plaza,Skiles LLC,Manabi,APROBADO,DESAPROBADO,0,DESAPROBADO
3/19/2024,1,Adélaïde,Dechelette,397-243-6330,hdechelettep0@google.co.jp,80 Nova Drive,Graham-Roberts,Manabi,APROBADO,APROBADO,99,APROBADO
5/6/2024,7,Edmée,Boston,479-155-8005,gbostonp1@washington.edu,57798 Southridge Point,"Schowalter, Ritchie and Cronin",Guayas,DESAPROBADO,APROBADO,0,DESAPROBADO
5/7/2024,5,Léonore,Jankiewicz,706-147-6019,fjankiewiczp2@yahoo.com,461 Forest Run Terrace,"Cruickshank, Hayes and Bartoletti",Azuay,APROBADO,APROBADO,99,APROBADO
12/24/2024,3,Marie-hélène,Poizer,407-828-8616,tpoizerp3@hao123.com,1751 Boyd Way,"Friesen, Dickinson and Parisian",Guayas,APROBADO,APROBADO,99,APROBADO
3/15/2024,4,Réjane,Messent,801-368-3549,smessentp4@gravatar.com,6940 Declaration Street,Johnston Inc,Manabi,APROBADO,APROBADO,99,APROBADO
9/21/2024,7,Géraldine,Dillestone,892-370-7435,kdillestonep5@businessweek.com,71486 Stone Corner Junction,Wiza Inc,Manabi,APROBADO,APROBADO,99,APROBADO
10/19/2024,2,Maïwenn,Probets,367-163-3771,cprobetsp6@phoca.cz,0 Lukken Hill,"Hills, DuBuque and Turcotte",Manabi,APROBADO,APROBADO,99,APROBADO
4/29/2024,1,Bérengère,Spratley,807-890-1582,mspratleyp7@feedburner.com,038 Towne Place,Kassulke LLC,Azuay,DESAPROBADO,APROBADO,0,DESAPROBADO
5/13/2024,4,Pò,MacArd,179-497-2749,rmacardp8@bloglines.com,253 Eggendart Plaza,Armstrong-Bergnaum,Loja,APROBADO,APROBADO,99,APROBADO
4/23/2024,8,Vérane,Denholm,613-168-3034,kdenholmp9@merriam-webster.com,9 Coolidge Alley,Little-Schinner,Azuay,APROBADO,APROBADO,96,APROBADO
9/20/2024,9,Anaël,Laurens,204-869-7580,tlaurenspa@patch.com,2 Hudson Plaza,D'Amore-Baumbach,Guayas,APROBADO,DESAPROBADO,0,DESAPROBADO
11/3/2024,2,Léane,Clement,187-318-1610,jclementpb@canalblog.com,49 Mallory Parkway,"Ratke, Gottlieb and Erdman",Loja,APROBADO,APROBADO,99,APROBADO
9/20/2024,1,Eléa,Kochs,443-228-7646,mkochspc@nationalgeographic.com,92 Carey Avenue,Reichel Group,Pichincha,APROBADO,APROBADO,99,APROBADO
4/29/2024,9,Eugénie,Riepl,635-794-5259,arieplpd@weather.com,31852 Summit Avenue,"Kunze, Williamson and VonRueden",Manabi,APROBADO,APROBADO,96,APROBADO
11/25/2024,9,Liè,Jerrold,270-776-8858,rjerroldpe@wunderground.com,33894 Swallow Park,"Bode, McDermott and Jones",Manabi,APROBADO,APROBADO,99,APROBADO
10/18/2024,2,Françoise,Elphinstone,230-919-2644,kelphinstonepf@amazon.de,26256 Morningstar Center,Ebert LLC,Azuay,APROBADO,APROBADO,99,APROBADO
11/24/2024,6,Léane,Erangy,437-243-4828,lerangypg@behance.net,6617 Sloan Junction,Kilback-Gusikowski,Manabi,DESAPROBADO,APROBADO,0,DESAPROBADO
8/4/2024,10,Gösta,Gilvear,171-268-8479,mgilvearph@ihg.com,5853 Little Fleur Center,"Sawayn, Jones and Kris",Loja,APROBADO,APROBADO,99,APROBADO
10/28/2024,10,Lucrèce,Hobden,847-468-9569,chobdenpi@bloglovin.com,24323 Westridge Point,Hand Group,Pichincha,APROBADO,APROBADO,96,APROBADO
3/11/2024,6,Réservés,Drewery,931-612-3614,adrewerypj@weibo.com,9632 Monterey Junction,Steuber-Leffler,Guayas,APROBADO,APROBADO,99,APROBADO
4/17/2024,7,Zoé,Gurnay,610-502-6177,agurnaypk@ox.ac.uk,0 Daystar Way,"Bergstrom, Skiles and Walsh",Pichincha,APROBADO,APROBADO,99,APROBADO
11/24/2024,3,Crééz,Warlton,338-247-1535,bwarltonpl@tripod.com,90 Burning Wood Street,Kassulke-Marks,Azuay,APROBADO,APROBADO,99,APROBADO
10/22/2024,7,Lauréna,Codner,736-425-9959,ccodnerpm@vk.com,0 Mifflin Lane,Durgan LLC,Loja,APROBADO,APROBADO,99,APROBADO
9/19/2024,9,Maëlyss,Labon,808-944-2037,dlabonpn@globo.com,2124 Talmadge Road,Bednar-Becker,Azuay,APROBADO,DESAPROBADO,0,DESAPROBADO
10/29/2024,3,Méline,Comiskey,227-993-2772,ecomiskeypo@so-net.ne.jp,0919 Chinook Point,Wisozk-Greenholt,Loja,APROBADO,APROBADO,99,APROBADO
9/3/2024,9,Mélanie,Knowlden,420-924-7770,hknowldenpp@usgs.gov,1 Jackson Parkway,"Rosenbaum, Kassulke and Brown",Azuay,APROBADO,DESAPROBADO,0,DESAPROBADO
